# x, y
2.699673473834991455e-01 2.206764668226242065e-01 4.030090570449829102e-01 4.572427570819854736e-01
9.970800280570983887e-01 8.590353131294250488e-01 6.945402622222900391e-01 3.219313686713576317e-03
3.126468360424041748e-01 2.615786790847778320e-01 3.968186974525451660e-01 5.773959159851074219e-01
7.133240699768066406e-01 2.376846075057983398e-01 3.215362429618835449e-01 4.508219957351684570e-01
9.705945849418640137e-01 3.389540016651153564e-01 6.107509881258010864e-02 1.538768410682678223e-02
1.331798434257507324e-01 7.242674231529235840e-01 2.815665304660797119e-02 2.734665758907794952e-02
9.398820996284484863e-01 2.996159484609961510e-03 1.995871663093566895e-01 1.036857836879789829e-03
5.990604986436665058e-04 7.643783688545227051e-01 7.412419319152832031e-01 9.219026542268693447e-04
5.928736329078674316e-01 8.337253928184509277e-01 2.642980813980102539e-01 3.527196347713470459e-01
1.918120831251144409e-01 2.026835680007934570e-01 8.454635143280029297e-01 1.572586745023727417e-01
2.998714745044708252e-01 6.651902943849563599e-02 4.555290937423706055e-01 1.661529690027236938e-01
4.899977445602416992e-01 1.847557537257671356e-02 5.026274323463439941e-01 5.797953531146049500e-02
2.043715417385101318e-01 8.999617099761962891e-01 2.881186604499816895e-01 1.456005573272705078e-01
6.054723262786865234e-01 3.965314030647277832e-01 2.201323211193084717e-01 5.714730620384216309e-01
3.889109194278717041e-01 9.650412797927856445e-01 3.480490446090698242e-01 9.148351103067398071e-02
7.735491394996643066e-01 4.380276203155517578e-01 8.236262798309326172e-01 3.370519280433654785e-01
3.240414261817932129e-01 2.548356354236602783e-01 4.430728554725646973e-01 6.011216640472412109e-01
1.385727375745773315e-01 9.775875508785247803e-02 5.072917342185974121e-01 1.274573206901550293e-01
7.360938787460327148e-01 5.953891277313232422e-01 7.958401441574096680e-01 4.214800298213958740e-01
4.464024901390075684e-01 7.413911819458007812e-01 1.662689298391342163e-01 3.570765554904937744e-01
3.859075605869293213e-01 6.308667063713073730e-01 2.691949009895324707e-01 6.424677968025207520e-01
8.656632304191589355e-01 3.834507763385772705e-01 5.425301790237426758e-01 3.790532946586608887e-01
3.311500549316406250e-01 8.631969094276428223e-01 8.383679389953613281e-02 9.357104450464248657e-02
5.053493976593017578e-01 7.771697044372558594e-01 9.981229901313781738e-03 2.019555494189262390e-02
7.464842498302459717e-02 7.580817937850952148e-01 5.490305423736572266e-01 1.581915616989135742e-01
2.321419566869735718e-01 3.368584811687469482e-01 3.137700557708740234e-01 4.841391146183013916e-01
8.987553119659423828e-01 5.575823411345481873e-02 2.039252668619155884e-01 3.257656097412109375e-02
5.412552952766418457e-01 9.357360005378723145e-01 5.033158659934997559e-01 1.988299787044525146e-01
3.733807206153869629e-01 8.716349005699157715e-01 7.438667416572570801e-01 2.607044577598571777e-01
9.043785333633422852e-01 2.439880818128585815e-01 2.403509318828582764e-01 1.406667679548263550e-01
3.748792111873626709e-01 6.999409794807434082e-01 2.832766473293304443e-01 5.807685852050781250e-01
8.575275540351867676e-01 7.199008464813232422e-01 1.489524543285369873e-01 1.504540443420410156e-01
6.511741876602172852e-01 6.210795640945434570e-01 3.309542238712310791e-01 7.120224833488464355e-01
3.506869375705718994e-01 2.078429013490676880e-01 3.655649721622467041e-01 4.942978024482727051e-01
1.846660375595092773e-01 4.355241656303405762e-01 7.761492133140563965e-01 3.472376167774200439e-01
9.492930173873901367e-01 6.225717663764953613e-01 7.396755814552307129e-01 1.072694808244705200e-01
5.129419565200805664e-01 1.117114792577922344e-03 7.233186364173889160e-01 2.678440883755683899e-03
9.410695172846317291e-03 5.579645037651062012e-01 9.330397248268127441e-01 6.070530042052268982e-03
8.186462521553039551e-01 1.951548606157302856e-01 6.528631448745727539e-01 2.752718031406402588e-01
1.083152219653129578e-01 8.500749468803405762e-01 5.542132258415222168e-01 1.492594778537750244e-01
8.821374177932739258e-01 6.851796507835388184e-01 4.264707267284393311e-01 2.943129837512969971e-01
5.099504590034484863e-01 1.810208112001419067e-01 7.627166509628295898e-01 3.651080429553985596e-01
9.721853733062744141e-01 9.464195966720581055e-01 4.579450190067291260e-01 1.449344214051961899e-02
8.420346379280090332e-01 2.511498630046844482e-01 2.396793514490127563e-01 2.310585677623748779e-01
9.839187860488891602e-01 1.990651786327362061e-01 7.964478731155395508e-01 1.764221303164958954e-02
7.469145655632019043e-01 7.447977662086486816e-01 7.286731600761413574e-01 3.862220048904418945e-01
3.835581839084625244e-01 9.754123687744140625e-01 3.017393350601196289e-01 5.852955207228660583e-02
6.986652612686157227e-01 3.678358495235443115e-01 9.933111071586608887e-01 1.560203637927770615e-02
5.749850869178771973e-01 8.532718420028686523e-01 5.301102250814437866e-02 7.169944792985916138e-02
3.976197540760040283e-02 2.649980187416076660e-01 2.026728391647338867e-01 5.478915199637413025e-02
3.284294903278350830e-01 9.899397492408752441e-01 4.444764852523803711e-01 2.670813165605068207e-02
5.813695192337036133e-01 8.034555912017822266e-01 4.924627542495727539e-01 5.599969029426574707e-01
6.073448657989501953e-01 9.405279159545898438e-02 9.492728710174560547e-01 4.360693693161010742e-02
1.115767732262611389e-01 4.835889041423797607e-01 7.254107594490051270e-01 2.604846060276031494e-01
3.220843076705932617e-01 8.804641366004943848e-01 1.177376974374055862e-02 1.149902958422899246e-02
6.060934662818908691e-01 8.831579685211181641e-01 3.352331817150115967e-01 2.947034835815429688e-01
4.105605483055114746e-01 4.701702296733856201e-01 7.349670678377151489e-02 2.189110368490219116e-01
6.371936798095703125e-01 6.381318718194961548e-02 9.073041677474975586e-01 5.194553732872009277e-02
8.396504521369934082e-01 1.614188551902770996e-01 6.294130682945251465e-01 2.153235226869583130e-01
2.573091387748718262e-01 1.440954506397247314e-01 9.267896413803100586e-01 7.210789620876312256e-02
6.134721636772155762e-01 9.234218597412109375e-01 5.789578557014465332e-01 2.164493054151535034e-01
1.350031495094299316e-01 9.925913810729980469e-01 5.895298719406127930e-01 9.200923144817352295e-03
4.007005989551544189e-01 4.793097376823425293e-01 6.752675175666809082e-01 8.093557953834533691e-01
5.451760888099670410e-01 3.006507456302642822e-01 9.798648357391357422e-01 5.070228502154350281e-02
3.607223331928253174e-01 5.292990207672119141e-01 6.261125206947326660e-01 8.320877552032470703e-01
